No.,Review Title,Review Text,Star Rating,Date,Author,Location
380,I ordered the burn and the apple cider…,"I ordered the burn and the apple cider vinegar gummies. The gummies actually taste good!
I haven't been taking either long enough to see any results yet, but my package arrived quick, tracking left something to be desired. I never knew where my package was or when I would get it.",4,2021-12-17,Aimee Hess,US
381,I can't wait to try it,"I can't wait to try it. I have it, but it was delivered right before a procedure I had done. So, after I am through healing, I will give another review.",5,2021-12-17,Cammy,US
382,I have yet to receive my items that I…,I have yet to receive my items that I ordered 2 weeks ago. The product is amazing but the shipping is horrible. It said 3-5 business days.,3,2021-12-17,margie morales,US
383,I love these a ton of energy too help…,I love these a ton of energy too help thru the night at work,5,2021-12-17,Nicole Humphrey,US
384,I love all the products so far and I…,I love all the products so far and I look forward to trying more of the products I'm very impressed with the quality and the price of everything I've purchased and used so far.,5,2021-12-17,Erin A,US
385,I love OBVI and their community,I love OBVI and their community! I am so glad I found them and I can't wait to see where it takes me!,5,2021-12-17,Danielle Harrison,US
386,The shakes are the bomb,"The shakes are the bomb. Even the unflavored one, their is no taste. Love it and will be buying again.",5,2021-12-17,Tabitha Cole,US
387,Been seeing a bunch of people using…,Been seeing a bunch of people using this product and thought I'd give it a try. I've had it for a week. I haven't noticed too much but I'm sure that I will soon enough. I feel a little better with my energy than I use to. I'm sure I'll be trying some other products once I get into the routine of this. Just giving time to adjust and see if I can really notice a change.,5,2021-12-17,Kimberly Bettiga,US
388,The shipment came fast and was all…,The shipment came fast and was all intact. Your services followed up well. Love the products!,5,2021-12-16,Kennedy Durrant,US
389,So far I am pleased with my product,So far I am pleased with my product. I can't wait to see results after 3 months,4,2021-12-16,Yvonne Braun,US
390,Hoping this product works better than…,Hoping this product works better than everything else I've tried. Too early to tell.,5,2021-12-16,Dawn Unruh,US
391,I was unhappy with the Pina colada…,I was unhappy with the Pina colada that I got and I had asked ask could I replace it with something else it was a Black Friday. I text and I was told no I have never returned anything at all. I told them thanks for not helping. That I will not be doing business with them from now on. Let me know if you can help.,1,2021-12-16,Chalone Mallett,US
392,Love Obvi!!,"I love the multivitamin, I take it at night and feel much better in the morning. I love the guilt and detox, burn, well pretty much everything I’ve used til now. I’m just waiting anxiously to go home so I can get my last shipment. It came after I had left for Christmas with my family.",5,2021-12-15,Tina Jones,US
393,I have not received my product yet to…,"I have not received my product yet to try it, but I am excited to try it.",5,2021-12-15,Christine Hayes,US
394,Very happy with fast shipping,Very happy with fast shipping. Quality and flavor is a welcome change.,5,2021-12-15,Cheryl Metts,US
395,I love my Hello/Goodbye and Burn,I love my Hello/Goodbye and Burn. So happy I found these products. My only wish is that you could purchase the Hello separately.,5,2021-12-15,Tanya Howard,US
396,The website is fast and easy to use,"The website is fast and easy to use. What I really like is the taste of the products! Really enjoying the Superfood Pinks, Pina Colada!",5,2021-12-15,Karen,US
397,Save your money,Save your money. Just as effective as a Skittle.,1,2021-12-15,TLS,US
398,This has been a great no pressure…,This has been a great no pressure system! Finally a company who isn't jumping down your throat! I get emails and texts informing me of different sales and offers and so far I love the products that I have tried! Jeep up the great work being you!,5,2021-12-15,Kathleen Gerrish,US
399,Love everything except the marshmallow…,Love everything except the marshmallow cereal collagen.,5,2021-12-15,Christine Hays,US
400,Obvi is my easy new lifestyle!,"I recently became an Obvi user. I’m 58 and collagen Depletes as we age so I was looking for a good collagen product. I’ve found that Obvi Products all work well together and don’t make me feel jittery or nauseous. I take Burn for engery, Hello/Goodbye for hormone balance (post menopause wreaks havoc on us women), Guilt Free carb blockers for those high carb cheat meals, and The collagen protein shakes. I haven’t lost any weight as of yet but, again, I’m just a month into my new Obvi lifestyle. My hubby takes them too and we both love the energy from Burn!",4,2021-12-15,Debbie Hubert,US
401,Off to a great start!,I was very excited to get my order! I’ve been having digestive issues and discomfort. One day of taking Detox and I can already feel improvement in my stomach discomfort! Looking forward to continued use to see how I feel in a month!,5,2021-12-15,C Comes,US
402,So far I like everything that I have…,So far I like everything that I have used the only thing I don't like is that I've not gotten my free items and I've placed 2 orders,4,2021-12-15,Daisy Smith,US
403,This item really works well for…stronger hair and nails,This item really works well for stronger hair and nails. I quit taking it to see what would happen. Within a couple weeks my nails were peeling and breaking off. And I don’t shed as much hair. I had no weight difference though.,5,2021-12-15,Rhonda Cummings,US
404,Waiting,Waiting for the product to start working.,4,2021-12-15,RL,US
405,Awesome 😎,"Obvi is awesome! I use the Collagen Protein and Burn every single day! The Obvi Community is friendly, fun, and supportive. Customer Service is top notch!",5,2021-12-15,Sheene,US
406,Thank you,"Obvi has found a way to make protein tasty and versatile. I think I have tried 1 of everything. I love the burn, hello/goodbye and the apple cider vinegar gummies so yummy.",4,2021-12-14,MiquealAnn,US
407,I have ordered 2 times and its been…,I have ordered 2 times and its been Great !! Cant wait to order again !!,5,2021-12-14,Krista Bolt,US
408,Love it,Love it. Will keep using the product,5,2021-12-14,Robin Scarborough,US
409,Honestly I dont really like the flavor…,Honestly I dont really like the flavor that i got. Nor do i know how to use it where i will enjoy doing so.,3,2021-12-14,Carrie Carson,US
410,I absolutely love all the Obvi products…,I absolutely love all the Obvi products I have tried so far. The Burn helps me make it through the day with that extra boost of energy and the Collagen Protein Powders taste so good. I recommend the products to everyone!,5,2021-12-14,Stephanie,US
411,It's just good!,"I just feel overall better since starting Obvi, I have an more energy, I can go longer before I'm hungry, and less soda cravings! I started with whey protein, then the collagens, mermaid vitamin, and now added the pinks. My littles love the kids drinks now too.",5,2021-12-14,Crystal Lavemai,US
412,First thing I noticed was a lot more…,First thing I noticed was a lot more energy. Very fast. Then noticed that I wasn't as tired when I woke up in the morning. Its still pretty new - but I am impressed!,5,2021-12-14,Lori Ashe,US
413,I've been ordering Burn and love it,I've been ordering Burn and love it! I just received my third order and added Mermaid Multi this time. I'm eager to see what this adds to my day. My orders have been sent out promptly and the product has been good for me. I would recommend.,5,2021-12-14,Julie Kirkbride,US
414,I love the taste of the drinks,"I love the taste of the drinks
I love how quick the shipments come.",4,2021-12-14,BRITTNEY OGILVIE,US
415,Great stuff,"Great product, instantly felt better. I will say I ordered a flavor of unicorn milk and probably would have chosen something different if I noticed. That may be my fault and it still tastes good so all good.",5,2021-12-14,Shannon Norman,US
416,Never tried Obvi before but I decided…,Never tried Obvi before but I decided to try the burn. I received it quickly and so far it has been awesome!,5,2021-12-14,Angie Weems,US
417,Love my Obvi!!,"The more I use your products, the better my skin, hair and overall health gets!l",5,2021-12-14,Shannon Boudreaux,US
418,I Love Obvi products!,I Love Obvi products!! I use them everyday . Website is easy to maneuver and ordering is easy..,5,2021-12-14,Dianna,US
419,Every product that I have purchased and…,Every product that I have purchased and use are wonderful. The website is very easy to use and shipments are fast.,5,2021-12-14,Selena Honaker,US
420,All I can say is that it works,All I can say is that it works. Noticed a difference after 1 week.,5,2021-12-14,Sandy Whaley,US
421,Got the BURN!,Just got mine . Hoping for great success with a decrease in a few pounds and more energy.,5,2021-12-13,Lala,US
422,Love the fat burner collagen,"Love the fat burner collagen
Results are real
Gives energy
Look forward to trying more products. I will be a life long subscriber
Nothing but BENEFITS 💕🌟",5,2021-12-13,Valerie Caldera,US
423,I am getting excellent results from…,"I am getting excellent results from Obvi! In addition to the fat burner, I have added the carb blocker to my regiment...with a weightloss of 25 pds so far!",5,2021-12-13,Diana Short,US
424,I'm so glad that I've found Obvi,"I'm so glad that I've found Obvi. I've been searching for a long time to find a good tasting protein powder. All the products I've tried I love. The flavors are so good, I look forward to drinking my shake every morning!",5,2021-12-13,Missy Davis,US
425,Working,I think that it is working,5,2021-12-13,Annette Ireland,US
426,Obvi,"I have been taking Obvi Hello, Goodnight, Lust, Guilt and Collagen Burn, Mermaid Multi for 4 Days. Still early in the regimen, I tend to follow thru for a Month, then review again.",5,2021-12-13,Miss Caroline,US
427,Products are awful and do not meet the…,"Products are awful and do not meet the standards they say they do. If you like all your drinks to be green and have clumpy, granulated powder got for it. When you reach out they state do not care. Worst customer service I have ever experienced. I will not recommend this company and wish to be removed from all communications and affiliations with your company.",1,2021-12-13,cherise MATTERA,US
428,Great product,"Great product, great delivery!",5,2021-12-13,Julia E.,US
429,Obvi collagen powder,I love Obvi collagen powder. I add it to my coffee every morning.,5,2021-12-13,Melissa Beason Mueller,US
430,Good product,Ordering was easy and received my package fairly quickly. The only reason I have not given it 5 stars is because so far I haven't noticed much change. It's only been a week though so I will continue to take them and see what happens.,4,2021-12-13,CJ,US
431,Obvi,"Haven't been using Obvi for long, but liking it so far!
Love the Peppermint Mocha Collagen Powder, Great Flavor!",5,2021-12-13,Erin,US
432,Obsessed,I am obsessed with everything Obvi! I have not tried one product that I didn't like. The meal replacement bars are my absolute favorite though. Birthday Cupcake=YUM!,5,2021-12-13,Cindy Hasledalen,US
433,Obvi is amazing,"Obvi is amazing! I'm using the Collagenic Burn for energy and it is SPOT ON! I run an in home daycare with 5 toddlers keeping me busy everyday; the ""burn"" helps me keep up with them!! Thank you Obvi, couldn't do it without you!!",5,2021-12-13,Holly Duff,US
434,Great company,"Great company, great products have tried multiple items and the carb blocker so far is one of my favorites. Quality at its best",5,2021-12-13,Monique Duarte,US
435,I received product in a timely manner…,I received product in a timely manner and it has given me energy.,5,2021-12-13,Laurie,US
436,Love my Onvi!,I love love love the cocoa cereal collagen! It tastes so good! I love mixing it with Ka'chava and Javy every morning!,5,2021-12-13,Margaret Salazar,US
437,"This stuff works, if you work it!","So my Obvi journey started in Jan. 2021, I started with the collagen for my joints and such. After a couple of months added burn and Pinks then a few months later added Hello, Goodbye, Vitamins and Vegan Collagen as I noticed the powders were curving some habits I had ( sweet tea) I got serious and started watching my carbs nothing crazy just intentional eating and just making better choices to date I am 8 lbs from my goal of 50 lb weight loss. The hair, skin and nails are another story!!.",5,2021-12-13,Jennifer Anderson,US
438,Highly recommend,Been using Obvi for about 2 months now and I am absolutely in love with it! All their products are amazing and they make me feel good without having any jitters! Highly recommend!,5,2021-12-13,Angela Odom,US
439,LOVE the flavors but shipping.....,"LOVE the flavors but shipping too waaaay too long even with the holiday. Package sat for several days just 3 hrs from me. My order was missing 2 things, I messaged them immediately and STILL haven't heard from them. Sort of frustrating. Really do love the flavors! (even the capsules have a flavor) Have only taken it for a few days so I haven't noticed anything yet.",3,2021-12-13,nitrased,US
440,Happy customer,I started with obvi three months ago I love the prices the different options I haven't tasted something I don't like yet and their supplements r amazing the lust got my natural sex drive back after having some problems this past year I have a cup of unicorn milk everyday it's delicious burn keeps me moving at work and the carb blocker I just ordered for the first time shipping is fast and reliable even this month with all the backed up orders it made it to me in less than a week and I got a free water bottle and drawstring bag that aren't just flimsy cheap materials the bag is nice the bottle is awesome it has hours and ounces labeled so u know how to drink through the day and it's got a cool design so far I love obvi and my skin hair and nails r growing more longer shinier and stronger,5,2021-12-13,Emily stone,US
441,Love the stuff,"Love the stuff. The super collagen powder flavors are yummy and makes my skin super soft. Noticed the difference of my nails looking smoother too. Plus the collagen burn is great, I’ve lost 7lbs within 6 months of using it.",5,2021-12-12,Abby Norwood,US
442,Tastes so good!,"Really loved the cookie flavor! I’ve been drinking it every day, and plan to get more once I run out!",5,2021-12-12,Deborah,US
443,Wonderful product,Arrived early. Can already tell a positive difference. I have more energy and have lost 5 pounds!!! Obvi customer for life!!!!,5,2021-12-12,Sherry Asdell,US
444,Just got my products in,Just got my products in. Super excited. I instantly had to try them and they taste amazing.,5,2021-12-12,Monica Gavit,US
445,Just started using the Burn.,"Just started using the Burn.
Too soon to tell of any results yet.",3,2021-12-12,Robin,US
446,Always excellent,Always excellent. Thank you so much!,5,2021-12-12,Alexis,CA
447,I Love Obvi!,I love Obvi ! I can see results from the Collagen burn pills. I got the Guilt Free Carb Blocker too and love it,5,2021-12-12,L ACEVEDO,US
448,Love love love Obvi,Love the products. No complaints or issues with any of the products.,5,2021-12-12,Melinda Vazquez,US
449,I absolutely love Obvi,I absolutely love Obvi. It has given me energy and helped me on my weight loss journey. I use most of the Obvi products and not 1 of them has disappointed me.,5,2021-12-12,Smokey,US
450,Tough for me to tell with chronic pain…,"Tough for me to tell with chronic pain and fatigue, but ai think I've had more energy after just a couple weeks.",5,2021-12-12,"Martin, Sally",US
451,Love the products,I love the products but the super pink lemonade is very sweet. Would recommend the other products to friends,4,2021-12-12,Julie Bigelow,US
452,I have tried different products in the…,I have tried different products in the past and this is the only one I am able to see results Love it.,5,2021-12-12,Janet,US
453,More energy and feel better,I’ve been taking these supplements for months now. I drive OTR truck driver and have several autoimmune diseases that cause me to be constantly tired. These have helped me so much to have energy and feel better overall. I highly recommend all of them.,5,2021-12-12,Amy Hicks,US
454,Everything is great,Everything is great. The powder collagen tastes awesome. Love the pills too.,5,2021-12-12,Sheila W,US
455,Honestly I didn’t know what to expect…,"Honestly I didn’t know what to expect when I took the first 2 burns. Well I took them about 3:30 am got to work at 5:00am & I was running around like I had someone chasing me, lol!!
Okay took 2 the next morning & I’m telling you the girl I work with couldn’t keep up with this lady. I do believe I’m gonna Really like these pink candy tasting Jewels. Thank you so much!!
Charlotte Lane",5,2021-12-12,Charlotte Lane,US
456,I was sceptical.,"I was sceptical.. I didn't know how the collagen and the protein would be together, but it's absolutely delicious!",5,2021-12-11,amy,US
457,Awesome Company!,Awesome company! Quick shipping! Great prices! User-friendly website and app and best of all…. The most AMAZING products that taste wonderful and actually WORK!,5,2021-12-11,Catherine Glover Hurt,US
458,The Burn make me have so much energy I…,The Burn make me have so much energy I love it,5,2021-12-11,Silvia Emery,US
459,Received the Burn this week,Received the Burn this week. It dies seem to help some with energy. To early to tell about weight loss. Will purchase again.,5,2021-12-11,tonya fraser,US
460,Very fast delivery and definitely feel…,Very fast delivery and definitely feel a boost since starting the burn capsules. I love the pink 💗 color on the containers.,4,2021-12-11,Christine Young,US
461,Great customer service,Great customer service. I was having trouble ordering online so I decided to call them. Quick to answer very patient and very friendly. Took my order got a few freebies I’m very patient with me. I was undecidable of what I was going to order. Like I said very friendly and great service,5,2021-12-11,Georgia Dowd,US
462,"If you’re on the fence just buy it, you won’t regret it","I absolutely love love your collagen, I am seriously addicted! I use it in cooking, oatmeal and with unflavored whey protein post workout. The customer service is absolutely amazing as well, I have received a crack (free) water bottle and they have sent me a brand new one! Great company, great products! Love my obvi, I am hooked for life!",5,2021-12-11,Jennifer Manaea,US
463,Shipping took a little longer than I…,Shipping took a little longer than I expected but happy with product so far!!,5,2021-12-11,CRYSTAL L WEAVER,US
464,Bought this product for my wife and she…,Bought this product for my wife and she loves it!!!,5,2021-12-11,JEFFREY ARNOLD,US
465,I love obvi!!,I love using this product. I feel so much better during the day when I use obvi. I love how it helps with my nails and makes them grow faster and stronger.,5,2021-12-11,Misty Parker,US
466,I was having a real hard time losing…,"I was having a real hard time losing weight, I began taking the burn .and I have lost about 10 pounds maybe a little more. I haven't changed anything eating habits or exercise routine",5,2021-12-11,Maggie Salazar,US
467,I love obvi products .I have all day…,I love obvi products .I have all day energy and losing weight to.,5,2021-12-11,Tracy Fultz,US
468,I have been using Obvi for over a year…,"I have been using Obvi for over a year now. My hair and nails have never been better! My hair had been falling out Terri’s and was breaking easily, now it is lang healthy and thick again. My wrinkles are less OBVIous and my joints are less painful.
I love the products and the many flavors. I know it sounds to good to be true and this didn’t happen overnight but I will continue using this because I have seen the change.",5,2021-12-11,Teresa L,US
469,Ordering was simple,"Ordering was simple, I received my order quickly and the one shake I’ve tried so far is good.",5,2021-12-11,Kim,US
470,"This is a great product,I use it…","This is a great product,I use it frequently, love all products.",4,2021-12-11,Delene Whetsel,US
471,Love the products!!,Love the products!!! Wish I lived in area that had better delivery! Will continue to be a very happy customer and a local advocate for these products!!! Happy Holidays to all!,5,2021-12-10,Chasity Smallwood,US
472,Love the variety of flavors,Love the variety of flavors. Everything mixes great with coffee or water. Definitely have seen a difference in hair growth. My eyelashes also have gotten longer.,5,2021-12-10,Lea Howard,US
473,I didn't get my whole order and I'm being told sorry we can't help you!,Worst thing ever I finally order a big order of 140$ and I get 2 items not the other 3 collagen I ordered also and was told sorry but it said your boxed weighed the right amount but how can that be when it was missing my other 3 cans of collagen! Terrible and I'm just sick to death! I have never been treated like a liar but you guys sure think I am I hope you go bankrupt!,5,2021-12-10,Shannon Mccray,US
474,Absolutely love this product and love…,Absolutely love this product and love the pricing,5,2021-12-10,Carolyn Wade,US
475,I've only been taking Obvi a week,"I've only been taking Obvi a week, I haven't noticed a difference yet. I will update 30 days in.",5,2021-12-10,Melissa,US
476,I ordered supplements and I never…,I ordered supplements and I never received them when I contacted them they said contact the post office they don’t know where it’s at so I’m stuck without anything and paying money out for something I didn’t get,1,2021-12-10,angela law-tovar,US
477,I am so happy that I have found OBVI!!,I am so happy that I have found OBVI!!! I love starting my day with the super collagen protein powder in my coffee!! ( Cinna and Caramel Machiato are my favorites) I also add the super pinks to my water to drink throughout the day!! ( Pina Colada is my fav),5,2021-12-10,Debbie,US
478,I love my obvi and they always do good…,I love my obvi and they always do good by me. Great experience with this company,5,2021-12-10,Dawn,US
479,Great products!,Obvi is great! Love my results and the boosted energy! The ordering/delivery process has been exceptional.,5,2021-12-10,MistressRed,US
480,Real deal,"Increased my energy, reduced my appetite! This is the real deàl!!",5,2021-12-10,Brinn Walker,US
481,I was surprised at how quick my order…,"I was surprised at how quick my order came in. On my third day, so I am hoping for the energy and the beautiful nails, hair and skin I keep hearing about",5,2021-12-10,Donna Jordan,US
482,I'm on day 5 of the Collagen Burn…,"I'm on day 5 of the Collagen Burn Capsules. I definitely feel the excess energy, which really helps alot with having a fulltime job, a toddler, and helping my friend plan her wedding. I've lost 2 lbs. I'm really excited about the Collagen potentially helping with the pain in my feet.",5,2021-12-10,Brittany Hight,US
483,Hello,Hello - goodbye are incredible!,5,2021-12-10,L Devin,US
484,I have been following Wanelda onObvi…,I have been following Wanelda on Obvi and am very impressed at how this product works. I received mine yesterday and took my first dose this morning. I am very hopeful that this will work the same way for me!,5,2021-12-10,Nancy Vaughn,US
485,All the items I bought were great,"All the items I bought were great, although I never got a magnet everyone is talking about.",5,2021-12-10,Deb,US
486,I freaking LOVE OBVI TASTES GREST FAST…,I freaking LOVE OBVI TASTES GREST FAST SHIPPING WILL CONTINUE TO RE ORDER LOVE LOVE LOVE,5,2021-12-10,Carla clontz,US
487,I’m in love!,"I’m in love with the Obvi Super Collagen Protein, especially the Peppermint Mocha, Caramel Macchiato, Pumpkin Spice Latte, and Fruity Cereal, just to name a few of my favorites. I have it everyday for breakfast and definitely notice longer nails and smoother skin. I also cannot do without my Burn. Though I do not feel the energy that some do, it does take away my hunger and cravings, and with no jitters and that’s great.",5,2021-12-10,Ruby Harris,US
488,I use Obvi every day,"I use Obvi every day, I feel better and my skin looks clearer",5,2021-12-10,Rosanna Mielke,US
489,Since starting in the Collagen Burn…,Since starting in the Collagen Burn I've had so much more energy and feel like a new person. I love this product so much that I now ordered the Protein drink to continue on my path of feeling good!,5,2021-12-10,Ellen Miller,US
490,Love it,"Love it, especially when new flavors come out.",5,2021-12-10,Morgan,US
491,It took a while to get used to this…,"It took a while to get used to this supplement. At first I had problems sleeping and was having a lot of strange dreams. That had gotten better with time. No jitters, just make sure to take it with plenty of water, the large capsules tend to get stuck in your throat and dissolve quickly. Highly recommend.",5,2021-12-10,Kylee,US
492,Where’s my stuff?,"Why can’t you track the dates? I placed an order
I need to know if this was shipped USPS, FedEx or UPS.  Please send the tracking info with dates. I have not received this order placed Nov 26Checkout #32107556798725 ] with Amazon Pay payment ID [ P01-7837059-xxxxxxx",1,2021-12-10,Laurie Schooley,US
493,Great product although shipping time…OBVI,Great product although shipping time could be improved.,4,2021-12-10,Sandra Jmayoff,CA
494,I don't trust ads or companies about…,I don't trust ads or companies about the products at all but there's a woman that I watch on Facebook that seems to be very honest and she uses your products she was talking about cleaning her mom's kitchen for her and her mom asked her where she's getting all her energy from and she told her she took her Burn and then talked about it so I thought I'd investigate it and because of her I'm now using your products I wish I remembered her name I'm awful with names now in my older age but I think she is just really honest and nice person and I'm a new consumer of your product and so far I think it's working thank you and I think she should get some extra points or something for the advertising of your products thank you sincerely Laura Biddle,5,2021-12-10,parkerlogan,US
495,Obvi Fan,"I purchased 2 Obvi products the carb blocker (brilliant idea 💡)
& the collagen diet pill
I love the ingredient list I will continue to be a customer although I'm new to the products
I also really like the fact I can now drop in GNC to pick it up",5,2021-12-10,CATHERINE CAMPBELL,US
496,So excited!,I’m so excited to start taking these supplements. I’ve tried so many different things and something about these just feel different!!,5,2021-12-10,Jamee Kay,US
497,Energy with Obvi Collagenic Burn,"Ordered Obvi Collagenic Burn because I just don't have any energy but I seriously need to move and lose a few pounds. Package was received quickly so I could get on the ball. I have borderline high blood pressure so I eased into the regimen. It does not seem to affect my blood pressure and it just feels like good, clean energy. Haven't had it long enough to realize any benefit other than the energy portion but even if that is all I get, it's worth it~",5,2021-12-10,D.,US
498,To early to tell how product work but…,To early to tell how product work but so far so good,5,2021-12-09,Tracie Woody,US
499,I absolutely LOVE this product,"I absolutely LOVE this product! I feel it is helping me work toward my goal weight, and I am feeling so GOOD! Thank you so much, Obvi!!",5,2021-12-09,Kim Hamblin,US
500,Better than PediGarbage,My son loves this over other popular shakes you can get in stores. The powder mixes well into milk. And I was very happy to find a lower sugar option.,4,2021-12-09,Tina Bilodeau,US
